title,x-tsne,y-tsne,z-tsne
Forget Paris (1995),2.050934076309204,16.03811264038086,8.269306182861328
"Hitchhiker's Guide to the Galaxy, The (2005)",5.011347770690918,14.843215942382812,-13.546945571899414
Akira (1988),15.250791549682617,-10.726073265075684,-3.2331016063690186
Ocean's Twelve (2004),10.641524314880371,5.415820121765137,16.655780792236328
Multiplicity (1996),-11.023284912109375,15.080606460571289,2.2815728187561035
Harry Potter and the Deathly Hallows: Part 2 (2011),5.420722484588623,14.195427894592285,0.5796087980270386
Strictly Ballroom (1992),27.006637573242188,-0.3828585743904114,1.9874485731124878
Black Swan (2010),22.41533851623535,-1.0170412063598633,-14.693708419799805
Powder (1995),-13.223701477050781,10.814090728759766,-3.477074384689331
About Schmidt (2002),1.7386810779571533,4.850546836853027,-27.37653350830078
Anchorman: The Legend of Ron Burgundy (2004),13.265253067016602,-1.727408766746521,-5.985183238983154
Heavy Metal (1981),-24.48575210571289,-7.2184953689575195,-9.625173568725586
Mystery Science Theater 3000: The Movie (1996),-1.8592772483825684,-3.861279010772705,-11.167790412902832
Michael (1996),-9.415526390075684,-8.82811450958252,3.9574122428894043
"Producers, The (1968)",4.143562316894531,-12.323566436767578,-19.862539291381836
Harry Potter and the Deathly Hallows: Part 1 (2010),5.771425724029541,13.36429500579834,0.30411314964294434
Kung Fu Panda (2008),3.524362325668335,6.1120924949646,10.215285301208496
"Apartment, The (1960)",3.846275806427002,-18.35958480834961,-6.4075236320495605
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-12.752901077270508,-2.506772756576538,11.699329376220703
"Negotiator, The (1998)",-4.2670183181762695,13.59353256225586,2.1651272773742676
Hannibal (2001),-3.968689441680908,15.52582836151123,-9.36505126953125
Hero (Ying xiong) (2002),3.815338611602783,-6.847140789031982,-13.365537643432617
Pirates of the Caribbean: At World's End (2007),6.24204683303833,21.911338806152344,1.003594994544983
Swordfish (2001),-7.640573978424072,6.768562316894531,9.150551795959473
Sleepers (1996),0.058593206107616425,7.570043087005615,-9.139240264892578
"Notebook, The (2004)",0.4230704605579376,16.87224769592285,12.27913761138916
Saw (2004),14.138148307800293,5.783297538757324,6.0491509437561035
How to Train Your Dragon (2010),6.301673889160156,15.2201566696167,17.745967864990234
"Thing, The (1982)",13.900007247924805,12.644014358520508,4.427887439727783
Evil Dead II (Dead by Dawn) (1987),6.777540683746338,-5.3169989585876465,16.64342498779297
"People vs. Larry Flynt, The (1996)",-2.4159746170043945,-6.2982587814331055,6.945430278778076
"Illusionist, The (2006)",15.026874542236328,16.474613189697266,-7.359366416931152
WarGames (1983),2.9513447284698486,5.866344451904297,-6.71146297454834
Crumb (1994),-6.109184265136719,-22.760234832763672,-7.04300594329834
Old School (2003),3.629549741744995,-20.842269897460938,16.58738899230957
Old Boy (2003),5.621313095092773,12.295404434204102,-8.011785507202148
Hotel Rwanda (2004),20.14430046081543,-7.917364120483398,-16.13533592224121
"Big Sleep, The (1946)",11.043204307556152,-22.969388961791992,-10.386795997619629
Deliverance (1972),-5.828769207000732,-23.35873794555664,8.172588348388672
Kalifornia (1993),-10.781452178955078,6.70521879196167,-8.125751495361328
"Mummy Returns, The (2001)",0.12818805873394012,20.68934440612793,14.705610275268555
From Russia with Love (1963),1.6247127056121826,12.118906021118164,4.5514631271362305
Repo Man (1984),13.786194801330566,0.9569132328033447,-18.449098587036133
"Emperor's New Groove, The (2000)",-18.513025283813477,-5.889350414276123,17.953582763671875
Do the Right Thing (1989),8.213214874267578,-9.199975967407227,1.6835556030273438
"Indian in the Cupboard, The (1995)",-16.608688354492188,6.700165748596191,0.031516168266534805
Backdraft (1991),2.6294496059417725,16.197189331054688,4.4680681228637695
Carlito's Way (1993),-14.469110488891602,-22.36689567565918,3.9168949127197266
"Nightmare on Elm Street, A (1984)",5.2654032707214355,-0.9759719967842102,-2.0764458179473877
Modern Times (1936),16.903778076171875,-21.856443405151367,-7.261579513549805
Payback (1999),2.0596344470977783,0.4965725243091583,-19.857038497924805
"Rocketeer, The (1991)",-8.674118995666504,16.294872283935547,-3.6616835594177246
The Imitation Game (2014),11.696367263793945,17.144115447998047,-11.97367000579834
Scream 2 (1997),-19.79043960571289,-8.330718994140625,0.6007391810417175
Hercules (1997),3.2340939044952393,7.692919731140137,2.2959535121917725
Troy (2004),0.7074614763259888,13.400769233703613,-20.67189598083496
Three Colors: Red (Trois couleurs: Rouge) (1994),5.29817008972168,-16.785621643066406,6.691082000732422
Double Indemnity (1944),16.64272689819336,-16.086103439331055,3.5791289806365967
Jay and Silent Bob Strike Back (2001),-6.9593305587768555,16.776397705078125,-3.437751531600952
"General's Daughter, The (1999)",-1.8028887510299683,8.9670991897583,-16.1386661529541
"Jewel of the Nile, The (1985)",11.109933853149414,-2.0632965564727783,18.10479736328125
Kramer vs. Kramer (1979),-0.7742754817008972,-21.118288040161133,5.092499256134033
Jurassic Park III (2001),-22.58824920654297,7.115893840789795,-6.114118576049805
Ordinary People (1980),8.099973678588867,-15.314390182495117,-12.777554512023926
Three Colors: Blue (Trois couleurs: Bleu) (1993),25.275556564331055,-4.4673004150390625,5.662610054016113
"Simple Plan, A (1998)",-7.870673656463623,-6.115586280822754,-15.443089485168457
Taken (2008),2.603930950164795,3.072315216064453,15.281758308410645
Dr. No (1962),18.343111038208008,-16.41829490661621,7.63511323928833
Lord of War (2005),15.08881664276123,20.65090560913086,-11.913105010986328
Falling Down (1993),17.60879898071289,13.327813148498535,-5.9913458824157715
"Secret Garden, The (1993)",-8.4572172164917,-5.385119915008545,7.258942127227783
Grumpy Old Men (1993),-9.848844528198242,11.888715744018555,-2.693868637084961
Mad Max: Fury Road (2015),10.02612018585205,11.334419250488281,-0.8140339255332947
Home Alone 2: Lost in New York (1992),-13.049572944641113,-1.2508304119110107,5.417358875274658
Bulworth (1998),-0.3238551914691925,-22.46990394592285,14.591849327087402
Free Willy (1993),-3.5689468383789062,26.015138626098633,6.5700602531433105
In the Name of the Father (1993),22.69340705871582,1.3287628889083862,-6.1316914558410645
Transformers (2007),-2.425990104675293,-15.086605072021484,7.983205318450928
Courage Under Fire (1996),8.734395980834961,20.063941955566406,-15.308027267456055
¡Three Amigos! (1986),9.899269104003906,18.95222282409668,0.4858817160129547
"Last Emperor, The (1987)",3.4580094814300537,-6.4547200202941895,-2.829796075820923
Bob Roberts (1992),1.835534691810608,-20.118146896362305,-7.601296424865723
Nixon (1995),-13.157052993774414,-20.496902465820312,-1.4885317087173462
"Room with a View, A (1986)",9.792914390563965,-15.250532150268555,-0.5706861019134521
"Color Purple, The (1985)",7.920945644378662,-15.313297271728516,2.690018892288208
Die Another Day (2002),-18.72678565979004,-7.858086109161377,11.800926208496094
Into the Wild (2007),21.79216194152832,-0.8376052975654602,-10.245771408081055
"Grapes of Wrath, The (1940)",4.625034332275391,-23.774715423583984,-8.73806095123291
Under Siege 2: Dark Territory (1995),-9.825909614562988,18.807479858398438,15.642008781433105
Mr. Smith Goes to Washington (1939),14.844586372375488,-13.70840835571289,-3.4093170166015625
Out of Africa (1985),-0.3937392234802246,-4.835179328918457,5.7851243019104
Scent of a Woman (1992),17.761173248291016,-0.2792559564113617,-13.942078590393066
Waking Ned Devine (a.k.a. Waking Ned) (1998),20.104320526123047,-8.195259094238281,14.663639068603516
"Curious Case of Benjamin Button, The (2008)",9.10908317565918,22.34490203857422,-5.309301376342773
I Know What You Did Last Summer (1997),-22.092573165893555,-7.985628128051758,-1.4797565937042236
Flashdance (1983),6.204797267913818,3.288088321685791,7.271561145782471
Hollow Man (2000),-18.129413604736328,1.5686824321746826,12.45710563659668
Amores Perros (Love's a Bitch) (2000),12.235883712768555,-21.680418014526367,6.190042018890381
Babe: Pig in the City (1998),-2.267622470855713,-20.686098098754883,0.9312497973442078
Dune (1984),-9.065058708190918,4.187347412109375,-1.4026824235916138
Scrooged (1988),-15.506664276123047,2.6788599491119385,-5.048102378845215
Mission to Mars (2000),-4.147878646850586,8.386676788330078,12.86229133605957
"Virgin Suicides, The (1999)",0.31726402044296265,-3.652477741241455,22.21783447265625
Kick-Ass (2010),23.136869430541992,6.44777774810791,7.510179042816162
Burn After Reading (2008),8.454922676086426,11.330486297607422,-16.90071678161621
"Hard Day's Night, A (1964)",-2.094958782196045,-9.997865676879883,-17.737178802490234
Bringing Up Baby (1938),12.855100631713867,-11.980744361877441,-17.88419532775879
"Mexican, The (2001)",-5.528643608093262,14.2987699508667,-0.9918175935745239
National Lampoon's Vacation (1983),15.949649810791016,-0.5648907423019409,13.556201934814453
"Jungle Book, The (1994)",-14.383687973022461,24.31842613220215,10.681845664978027
21 Grams (2003),11.631890296936035,2.1419267654418945,-8.797203063964844
"Long Kiss Goodnight, The (1996)",-7.327326774597168,-1.937931776046753,6.876103401184082
Panic Room (2002),6.262922763824463,21.387548446655273,-10.55015754699707
"Treasure of the Sierra Madre, The (1948)",18.777538299560547,-17.62005043029785,-3.926790952682495
"Bone Collector, The (1999)",-10.505234718322754,5.969574451446533,13.854268074035645
Welcome to the Dollhouse (1995),6.861408710479736,-7.154557228088379,9.492122650146484
Delicatessen (1991),14.914702415466309,-2.0859503746032715,-12.265358924865723
To Catch a Thief (1955),4.9682841300964355,-0.6932276487350464,-6.953855037689209
Victor/Victoria (1982),-9.429848670959473,-9.715581893920898,-17.436710357666016
Waiting for Guffman (1996),16.2059326171875,-8.188204765319824,-6.8200273513793945
Robin Hood (1973),14.447516441345215,-6.581771373748779,16.601511001586914
Sgt. Bilko (1996),-12.209896087646484,21.399076461791992,5.041036128997803
Tootsie (1982),0.272209107875824,-22.84769058227539,8.435251235961914
Iron Man 2 (2010),7.911080360412598,14.848852157592773,12.278032302856445
Midnight Run (1988),1.5622819662094116,-14.997212409973145,-4.559777736663818
Cool Runnings (1993),-11.25830364227295,1.0482746362686157,0.5226337909698486
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),-1.1928019523620605,14.86931037902832,-3.298637866973877
Malcolm X (1992),15.055828094482422,-2.5221238136291504,0.8857296109199524
"Bodyguard, The (1992)",-9.461281776428223,13.553930282592773,9.565427780151367
On the Waterfront (1954),17.13361358642578,-18.521900177001953,-3.5437817573547363
Dog Day Afternoon (1975),1.2812988758087158,-23.15669059753418,-1.464119553565979
"Wolf of Wall Street, The (2013)",15.759366035461426,6.5989298820495605,-2.3326940536499023
50 First Dates (2004),0.10576983541250229,11.978706359863281,-13.81677532196045
Harry Potter and the Half-Blood Prince (2009),6.469659805297852,15.306583404541016,1.4846863746643066
Pee-wee's Big Adventure (1985),-12.76033878326416,-11.117674827575684,2.420785427093506
Out of Sight (1998),9.300074577331543,-6.18510103225708,15.016719818115234
Brokeback Mountain (2005),16.674240112304688,-14.512190818786621,-17.34600257873535
Kiss Kiss Bang Bang (2005),5.685637950897217,4.874413013458252,-11.88136100769043
Gosford Park (2001),-3.4069578647613525,-17.559804916381836,-20.085723876953125
"Sex, Lies, and Videotape (1989)",-4.9540019035339355,-19.76207733154297,3.8689181804656982
"Road Warrior, The (Mad Max 2) (1981)",8.993616104125977,20.22370719909668,11.553720474243164
She's All That (1999),-17.153364181518555,16.82998275756836,-12.87820816040039
What About Bob? (1991),17.73528289794922,0.15539947152137756,-20.91325569152832
"Village, The (2004)",3.9529829025268555,1.8168315887451172,-3.092236280441284
When a Man Loves a Woman (1994),-7.534422874450684,-15.900579452514648,1.8579699993133545
U-571 (2000),4.3398895263671875,28.78242301940918,-5.51714563369751
"Life Aquatic with Steve Zissou, The (2004)",10.064020156860352,-7.681375026702881,-6.9930572509765625
Boiler Room (2000),-2.6359338760375977,-8.76345443725586,-6.254281520843506
Star Wars: Episode VII - The Force Awakens (2015),18.83203125,9.819158554077148,2.7289528846740723
Gravity (2013),-1.3213846683502197,-28.814809799194336,-1.2670400142669678
Big Daddy (1999),3.9276483058929443,7.551368236541748,-16.36447525024414
White Men Can't Jump (1992),-4.952348232269287,12.338321685791016,-9.999272346496582
Inside Man (2006),-1.5414048433303833,-10.980527877807617,22.37481689453125
Godzilla (1998),-19.143251419067383,18.625947952270508,-0.6439774036407471
Hellboy (2004),7.292946815490723,24.5656681060791,9.012248039245605
Moon (2009),10.166313171386719,11.337718963623047,-5.242530345916748
Crimes and Misdemeanors (1989),18.77709197998047,-6.054635047912598,-3.012946605682373
Anaconda (1997),-22.134267807006836,9.783258438110352,13.676613807678223
Young Guns (1988),-0.6811386346817017,9.625774383544922,3.5870180130004883
X-Men: First Class (2011),9.853778839111328,-3.0351967811584473,1.8878446817398071
My Left Foot (1989),16.647624969482422,-1.8932603597640991,3.049466609954834
On Golden Pond (1981),1.737829566001892,-8.628169059753418,6.003195762634277
Wallace & Gromit in The Curse of the Were-Rabbit (2005),10.39102554321289,-6.6903276443481445,2.0400450229644775
"Walk in the Clouds, A (1995)",0.7005863189697266,6.033046245574951,15.767562866210938
"River Runs Through It, A (1992)",6.29616117477417,-8.176921844482422,-20.05891990661621
"Dark Crystal, The (1982)",4.71270751953125,1.764817714691162,-2.1438844203948975
Final Destination (2000),-4.471968650817871,-13.458478927612305,15.067378997802734
Madagascar (2005),0.6792812943458557,10.995416641235352,13.425824165344238
Tarzan (1999),0.29542702436447144,6.732977390289307,1.3339765071868896
Ever After: A Cinderella Story (1998),9.013460159301758,4.607426643371582,6.327071189880371
Mean Girls (2004),0.9169509410858154,24.167985916137695,-9.800397872924805
"Return of the Pink Panther, The (1975)",0.2610544264316559,-10.221711158752441,15.402860641479492
Logan's Run (1976),-24.286434173583984,-2.7691571712493896,-7.221841812133789
Escape from L.A. (1996),-18.56009292602539,-9.411757469177246,0.9796176552772522
Daredevil (2003),-24.41991424560547,5.465118885040283,9.57792854309082
Fletch (1985),-8.152837753295898,-12.589755058288574,11.204647064208984
Patch Adams (1998),-5.04613733291626,22.37771224975586,3.8459086418151855
Being There (1979),13.543808937072754,-19.061262130737305,2.1771230697631836
Whiplash (2014),13.70070743560791,8.126197814941406,-13.943331718444824
City Slickers (1991),1.4527987241744995,3.513521432876587,-10.771740913391113
"Poseidon Adventure, The (1972)",-20.201148986816406,-8.56136417388916,-10.727534294128418
Benny & Joon (1993),-4.97650671005249,3.2539141178131104,8.052419662475586
"Knight's Tale, A (2001)",1.1715830564498901,8.976430892944336,-18.185653686523438
"Elephant Man, The (1980)",11.027055740356445,0.7839703559875488,-15.99067497253418
Phone Booth (2002),6.693521022796631,18.71485137939453,-2.774306297302246
Mulholland Falls (1996),-13.68474292755127,-6.811850070953369,-8.524563789367676
Weekend at Bernie's (1989),-21.390615463256836,4.62994909286499,-0.7505326867103577
Glengarry Glen Ross (1992),9.895600318908691,-19.667213439941406,11.573789596557617
Charade (1963),3.426017999649048,-2.6754188537597656,14.26923942565918
Dick Tracy (1990),-24.894916534423828,1.5383507013320923,1.3279422521591187
Night of the Living Dead (1968),-15.694791793823242,-20.920059204101562,-5.908151149749756
Serpico (1973),5.077805042266846,-3.2457468509674072,-5.145590305328369
Coyote Ugly (2000),-12.756264686584473,25.986133575439453,1.7775721549987793
Boyz N the Hood (1991),20.114538192749023,-0.6237456798553467,5.228743553161621
"Secret of NIMH, The (1982)",-11.333527565002441,1.6090458631515503,-3.2887117862701416
"Good Night, and Good Luck. (2005)",6.788210391998291,-4.729112148284912,-20.0050048828125
Howl's Moving Castle (Hauru no ugoku shiro) (2004),20.016395568847656,-1.0635409355163574,-9.897549629211426
Down Periscope (1996),-22.225278854370117,16.285375595092773,-0.5531842112541199
Bound (1996),4.9048285484313965,-18.006423950195312,-0.2028181105852127
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",-5.800168037414551,-7.491280555725098,-20.20220375061035
Elf (2003),1.4107033014297485,14.426270484924316,-11.588929176330566
Stuart Little (1999),-7.531457424163818,10.6604585647583,-5.5630035400390625
Red Dragon (2002),5.803142070770264,24.174421310424805,-6.695643424987793
25th Hour (2002),-14.612640380859375,-17.954368591308594,2.0883710384368896
Miller's Crossing (1990),16.64031982421875,-7.172502517700195,11.952545166015625
Drugstore Cowboy (1989),12.489766120910645,-8.812027931213379,2.837660551071167
Dr. Dolittle (1998),-7.70426607131958,-7.2317214012146,-3.117297649383545
"Beach, The (2000)",-6.773499488830566,4.603021621704102,5.793199062347412
Muppet Treasure Island (1996),-18.73898696899414,6.769184589385986,-5.456498146057129
Scream 3 (2000),-1.040014386177063,12.73568058013916,-8.67453384399414
Jaws 2 (1978),-2.895993232727051,4.691407203674316,-2.0140388011932373
"Lawnmower Man, The (1992)",-22.038665771484375,0.5760207176208496,4.094542026519775
Hoosiers (a.k.a. Best Shot) (1986),2.5435736179351807,-2.5577123165130615,12.06470775604248
Mary Shelley's Frankenstein (Frankenstein) (1994),-15.328999519348145,-1.7825663089752197,10.94983196258545
Intouchables (2011),5.212867259979248,11.888745307922363,9.889348983764648
Ghost in the Shell (Kôkaku kidôtai) (1995),10.296632766723633,0.5746660828590393,-13.29150390625
"Karate Kid, Part II, The (1986)",-11.30592155456543,2.8708157539367676,15.020395278930664
G.I. Jane (1997),-17.781463623046875,8.939178466796875,14.65110969543457
Monster's Ball (2001),4.538263320922852,26.263858795166016,-12.824533462524414
And Your Mother Too (Y tu mamá también) (2001),13.521928787231445,7.127885818481445,-21.10630989074707
Pitch Black (2000),-6.828484058380127,-18.5394287109375,9.61181354522705
"Juror, The (1996)",-19.814138412475586,0.991736650466919,-1.6318317651748657
Ran (1985),16.03305435180664,-21.007450103759766,-5.2918572425842285
Airheads (1994),-16.89655303955078,-1.6054258346557617,2.309636354446411
Rush Hour 2 (2001),-0.1176561713218689,16.67389488220215,16.257497787475586
Edge of Tomorrow (2014),7.689020156860352,-0.3941357135772705,-2.126615524291992
Sliding Doors (1998),-7.546726703643799,12.796853065490723,-12.972304344177246
Insomnia (2002),-1.0075513124465942,-12.893688201904297,-0.8470323085784912
Sophie's Choice (1982),10.118921279907227,-16.095739364624023,2.7112226486206055
"Sword in the Stone, The (1963)",0.07728956639766693,13.347721099853516,-5.916447162628174
Dial M for Murder (1954),1.2007553577423096,-1.7493387460708618,15.011457443237305
"Whole Nine Yards, The (2000)",-8.956254005432129,-15.924291610717773,16.25313949584961
Metropolis (1927),12.639341354370117,-16.392934799194336,-10.11757755279541
Sherlock Holmes: A Game of Shadows (2011),4.623770236968994,14.437560081481934,12.08503246307373
Up in the Air (2009),1.978041172027588,-4.490924835205078,-15.938457489013672
"Hurt Locker, The (2008)",17.18191146850586,-4.4611735343933105,-7.1752400398254395
Secrets & Lies (1996),-5.400215148925781,-16.193376541137695,-11.464218139648438
Lost in Space (1998),-13.64407730102539,24.86915397644043,7.920163154602051
Halloween (1978),-14.560813903808594,-5.89783239364624,-4.190404415130615
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",9.762883186340332,-12.451594352722168,17.682239532470703
"Brothers McMullen, The (1995)",-8.955610275268555,-23.6914119720459,9.958117485046387
Watchmen (2009),17.270124435424805,11.949169158935547,17.99210548400879
Moonrise Kingdom (2012),11.758957862854004,5.9473724365234375,-5.011125087738037
Ex Machina (2015),15.701949119567871,-10.581048011779785,-14.801188468933105
What Lies Beneath (2000),-10.44865894317627,1.2482061386108398,-13.96419620513916
Scott Pilgrim vs. the World (2010),18.63021469116211,12.847359657287598,-14.517038345336914
My Neighbor Totoro (Tonari no Totoro) (1988),8.153115272521973,-4.3992791175842285,-6.7389631271362305
"Wedding Planner, The (2001)",-16.470491409301758,12.386935234069824,9.806549072265625
Battle Royale (Batoru rowaiaru) (2000),-0.24328437447547913,-13.870963096618652,4.2070136070251465
"American Tail, An (1986)",11.846250534057617,2.5151360034942627,-5.076385021209717
Tank Girl (1995),-18.87441635131836,-3.933173418045044,2.303025722503662
Laura (1944),1.2354899644851685,-9.808797836303711,0.5738898515701294
There Will Be Blood (2007),16.07865333557129,14.033096313476562,-13.66421890258789
"Waterboy, The (1998)",-24.659770965576172,-9.885425567626953,1.1216528415679932
Spy Game (2001),-8.612253189086914,-23.065656661987305,9.162808418273926
"First Wives Club, The (1996)",-16.555171966552734,4.215124607086182,13.372918128967285
The Hunger Games: Catching Fire (2013),13.924324989318848,12.379546165466309,6.906822681427002
Short Cuts (1993),6.538978576660156,-12.080513000488281,18.128320693969727
Devil in a Blue Dress (1995),18.17821502685547,-12.157854080200195,-0.9429312348365784
Roman Holiday (1953),-12.755841255187988,-7.776475429534912,-20.8937931060791
Four Rooms (1995),-14.95723819732666,10.917523384094238,-12.05049991607666
Hackers (1995),2.516531467437744,-3.816789150238037,0.6967806816101074
Finding Forrester (2000),-3.1764659881591797,12.641195297241211,-22.595380783081055
His Girl Friday (1940),10.577729225158691,-20.560216903686523,-4.891679286956787
Live Free or Die Hard (2007),-10.017365455627441,-16.284318923950195,9.408341407775879
Shadowlands (1993),10.66070556640625,3.6332554817199707,-18.71042823791504
Meet the Fockers (2004),16.214557647705078,21.643505096435547,-1.8965727090835571
It Happened One Night (1934),17.357200622558594,-13.258453369140625,-7.352105617523193
Ocean's Thirteen (2007),-9.89273738861084,-11.58000659942627,14.039336204528809
Airplane II: The Sequel (1982),8.96509838104248,-10.163287162780762,23.098796844482422
Working Girl (1988),-10.100353240966797,-5.234477519989014,-7.792741298675537
"Island of Dr. Moreau, The (1996)",-14.53058910369873,18.35911750793457,15.142651557922363
Hamlet (1996),8.160367012023926,-11.507530212402344,-18.585847854614258
"Hobbit: An Unexpected Journey, The (2012)",4.23209285736084,16.56041145324707,11.3463716506958
Six Degrees of Separation (1993),18.47020149230957,-4.611179351806641,3.1614174842834473
Dawn of the Dead (2004),10.72033405303955,12.643098831176758,-5.6650543212890625
Her (2013),0.637842059135437,-15.489395141601562,9.109333038330078
Star Trek V: The Final Frontier (1989),-13.295079231262207,2.26737380027771,6.65970516204834
Dolores Claiborne (1995),-2.6698930263519287,-6.018943786621094,-4.496269702911377
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),-3.578859567642212,-4.299919128417969,6.804898738861084
"Pelican Brief, The (1993)",6.183422088623047,18.103321075439453,7.525939464569092
"Age of Innocence, The (1993)",5.834671497344971,3.3694372177124023,1.1211360692977905
Lucky Number Slevin (2006),10.215415954589844,0.48267635703086853,-0.2593151926994324
"Omen, The (1976)",-2.0186166763305664,-3.1621854305267334,7.866048812866211
Easy Rider (1969),7.493992805480957,-10.919879913330078,-5.467435359954834
It Could Happen to You (1994),6.131774425506592,-2.9442062377929688,11.436117172241211
Any Given Sunday (1999),-20.223758697509766,8.59959602355957,-11.18932056427002
Gone Girl (2014),-2.596724033355713,-24.64662742614746,6.8115692138671875
Cars (2006),-9.621707916259766,1.3953063488006592,-1.2503015995025635
"Day After Tomorrow, The (2004)",-4.742427349090576,-15.695682525634766,18.787368774414062
The Martian (2015),-1.3934582471847534,-6.883305072784424,-22.59857177734375
Amistad (1997),-7.699000358581543,19.61656951904297,-8.561651229858398
Seabiscuit (2003),7.881767272949219,6.729875564575195,3.774766445159912
Charlotte's Web (1973),-17.386940002441406,-18.97418212890625,-1.7054883241653442
In & Out (1997),-7.628833770751953,-10.3738374710083,-3.56009578704834
Constantine (2005),2.3156964778900146,0.531652569770813,17.50446319580078
Popeye (1980),-16.40609359741211,3.928429365158081,4.257439136505127
"13th Warrior, The (1999)",-3.68825101852417,24.962596893310547,0.9771609306335449
Live and Let Die (1973),-0.439363569021225,8.67113208770752,-16.49437713623047
"Pursuit of Happyness, The (2006)",4.1613945960998535,-8.842440605163574,-8.922337532043457
Smoke (1995),11.168707847595215,-6.314731121063232,-5.850838661193848
Stigmata (1999),-9.758560180664062,12.868764877319336,6.412435054779053
Pink Floyd: The Wall (1982),-6.243214130401611,14.406791687011719,22.57484245300293
Coming to America (1988),1.4698350429534912,-19.180164337158203,16.26612663269043
Punch-Drunk Love (2002),0.7897283434867859,-13.433013916015625,-20.68751335144043
Born on the Fourth of July (1989),7.490416526794434,-2.9814789295196533,8.353486061096191
"Running Man, The (1987)",13.261465072631836,4.673498153686523,9.68367862701416
Munich (2005),23.83368492126465,6.952320575714111,-10.428207397460938
Source Code (2011),23.104660034179688,-9.188661575317383,0.48666998744010925
8 Mile (2002),-0.5143851041793823,11.571063041687012,-12.55104923248291
"Opposite of Sex, The (1998)",5.668613433837891,-16.82162094116211,2.0578341484069824
Eat Drink Man Woman (Yin shi nan nu) (1994),0.6189924478530884,-21.594791412353516,12.840838432312012
Blood Simple (1984),17.452939987182617,-15.005112648010254,6.738919734954834
Conan the Barbarian (1982),-6.746545314788818,5.2323527336120605,-7.610201358795166
Inside Out (2015),3.0868096351623535,19.32752799987793,-12.388042449951172
Rise of the Planet of the Apes (2011),-4.344081878662109,-17.11767578125,6.910924911499023
Hitch (2005),4.1934404373168945,18.764019012451172,-0.7290908098220825
"Evil Dead, The (1981)",-2.784569263458252,-2.4477779865264893,23.613862991333008
K-PAX (2001),7.18389368057251,-0.5415464639663696,1.9470027685165405
28 Days (2000),-13.334200859069824,-7.272165298461914,16.579500198364258
Superman III (1983),-21.288196563720703,1.7953557968139648,1.4365112781524658
X-Men: Days of Future Past (2014),15.105367660522461,8.762908935546875,3.3561503887176514
Better Off Dead... (1985),15.226832389831543,13.4485445022583,-18.82077980041504
Footloose (1984),-3.1496994495391846,21.140567779541016,19.483482360839844
Jacob's Ladder (1990),7.543241500854492,-20.53544807434082,15.277983665466309
Father of the Bride (1950),15.44413948059082,-0.41096341609954834,18.471471786499023
Knocked Up (2007),-5.846892833709717,-21.24419403076172,-1.6636457443237305
eXistenZ (1999),-16.864992141723633,-10.173988342285156,6.061641693115234
"Frighteners, The (1996)",1.0466123819351196,-0.6133561730384827,4.501392841339111
Dead Again (1991),8.852789878845215,-1.0352897644042969,10.9714937210083
RoboCop 3 (1993),-15.857084274291992,-11.106504440307617,9.58084774017334
Charlie's Angels: Full Throttle (2003),-20.507429122924805,6.677278518676758,10.899311065673828
Skyfall (2012),9.890166282653809,2.3086299896240234,2.718456983566284
"Quick and the Dead, The (1995)",-2.8191604614257812,-0.8992584943771362,21.472963333129883
Indiana Jones and the Kingdom of the Crystal Skull (2008),-18.51003646850586,15.800048828125,3.722628116607666
"Hustler, The (1961)",1.3234111070632935,-8.862796783447266,-8.4088773727417
Six Days Seven Nights (1998),-11.631704330444336,7.931219100952148,1.996514081954956
Parenthood (1989),10.791640281677246,-15.527217864990234,10.221840858459473
"Perfect Murder, A (1998)",-3.732856035232544,17.702022552490234,-18.018037796020508
Barton Fink (1991),6.109726428985596,-7.711909770965576,13.421818733215332
Fantastic Mr. Fox (2009),11.136295318603516,6.379868030548096,-13.056363105773926
"Sweet Hereafter, The (1997)",4.50695276260376,-24.330575942993164,4.923473358154297
xXx (2002),-15.216266632080078,8.881749153137207,14.716216087341309
Black Sheep (1996),-2.094233512878418,3.7911617755889893,19.285112380981445
Private Benjamin (1980),-14.231673240661621,-7.7867536544799805,-6.378028392791748
Titan A.E. (2000),-15.509181022644043,-3.637411594390869,0.835702121257782
"Name of the Rose, The (Name der Rose, Der) (1986)",11.803613662719727,-15.02285099029541,4.89088773727417
City Lights (1931),8.624336242675781,-17.491790771484375,-2.797365188598633
"Bronx Tale, A (1993)",5.541477680206299,-15.590987205505371,-7.37537956237793
Identity (2003),13.639617919921875,19.491329193115234,10.982154846191406
Major League (1989),0.5342770218849182,6.320011615753174,-15.458935737609863
Dancer in the Dark (2000),2.4274659156799316,-4.547058582305908,-4.076822757720947
City of Angels (1998),-13.072481155395508,3.9217746257781982,11.117226600646973
King Kong (2005),1.158661127090454,5.91218376159668,-12.768957138061523
"Spanish Prisoner, The (1997)",-14.578428268432617,-22.68630027770996,3.1236019134521484
Mickey Blue Eyes (1999),-9.161121368408203,6.893950939178467,-1.3088955879211426
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",-9.083006858825684,9.152755737304688,-9.28852367401123
