,title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,x-tsne,y-tsne,rating
221,Secrets & Lies (1996),-0.12191031873226166,-0.2131175994873047,0.4341679811477661,-0.21477051079273224,0.11456143856048584,-0.01664096862077713,0.0960412472486496,-0.017312243580818176,0.022678786888718605,-0.1425226330757141,-0.04886908829212189,-0.031034277752041817,0.5234984755516052,0.010624449700117111,-0.3340812623500824,0.01884685456752777,-0.09653132408857346,0.5253560543060303,-0.23547005653381348,0.35052478313446045,-0.02850670926272869,0.015984676778316498,-0.43554243445396423,-0.7004390954971313,-0.2323262244462967,0.473750501871109,0.03766358643770218,0.1732209324836731,-0.03432554751634598,0.02923602983355522,0.2490624487400055,-0.4926242232322693,0.3329900801181793,0.1086527556180954,0.015791377052664757,0.578886866569519,0.1036156639456749,0.03294192627072334,-0.3313849866390228,-0.13827966153621674,0.29486164450645447,0.2975899875164032,0.28480133414268494,-0.20118844509124756,0.17645862698554993,0.0905059352517128,-0.05899722874164581,0.16717040538787842,-0.03837258368730545,-0.123160719871521,2.185861825942993,9.011093139648438,3.5
222,That Thing You Do! (1996),0.15400157868862152,0.007463988848030567,0.07806992530822754,0.12980268895626068,-0.26775452494621277,-0.18313449621200562,0.07823735475540161,0.290852427482605,0.015773700550198555,-0.3505691885948181,-0.17329242825508118,-0.07944236695766449,-0.0255954097956419,0.060729000717401505,0.0468200258910656,0.05746913328766823,-0.28853654861450195,-0.2784535586833954,0.2822042405605316,-0.3559281826019287,-0.3178650140762329,0.12675465643405914,-0.3256203234195709,0.09762483090162277,-0.2542249262332916,-0.1547190397977829,-0.05787810683250427,0.263893187046051,-0.44582700729370117,0.05293852463364601,-0.30482274293899536,-0.20762957632541656,0.2575235068798065,-0.1775607168674469,-0.3444989323616028,0.28949230909347534,0.05085739120841026,0.2614922523498535,0.452116459608078,0.2102050930261612,0.11873554438352585,0.2106786072254181,0.4527681767940521,-0.24340923130512238,0.21008634567260742,-0.5048171281814575,-0.053398288786411285,0.04793935269117355,-0.21047188341617584,0.14813944697380066,-13.372424125671387,-20.213760375976562,2.0
223,To Gillian on Her 37th Birthday (1996),-0.047780122607946396,-0.13645848631858826,0.07924137264490128,-0.16761113703250885,-0.19482795894145966,-0.24070532619953156,-0.1497952789068222,-0.07720212638378143,-0.02465251088142395,0.07945186644792557,-0.1767687201499939,0.17443567514419556,0.007137703709304333,0.07403337210416794,0.12995626032352448,0.091804139316082,-0.2820932865142822,-0.15840288996696472,0.1412896066904068,-0.28403735160827637,-0.24510250985622406,-0.09279234707355499,-0.1409696340560913,0.17207643389701843,0.00944595504552126,0.24381151795387268,0.07866138219833374,-0.04438671097159386,-0.11203522980213165,0.13035567104816437,-0.2954554855823517,-0.10884682834148407,-0.148558109998703,0.20519985258579254,0.13207437098026276,0.019040359184145927,0.15909534692764282,0.10958557575941086,0.36343279480934143,-0.1189330667257309,-0.1136871948838234,-0.11530741304159164,-0.17285622656345367,-0.13504813611507416,0.2100134938955307,0.040097322314977646,-0.1290634572505951,0.10386023670434952,0.061484720557928085,-0.2167942076921463,-11.501420974731445,-21.767332077026367,1.5
224,Looking for Richard (1996),0.18578097224235535,-0.1500318944454193,-0.14153732359409332,0.2060682326555252,-0.020597640424966812,-0.4023943841457367,0.1517513245344162,0.06715501099824905,-0.10434183478355408,0.029264455661177635,0.1294521689414978,0.12251352518796921,-0.27256640791893005,0.08630257099866867,0.25659704208374023,0.05158610641956329,-0.13276028633117676,0.1877015382051468,-0.1617743819952011,-0.4083888530731201,0.2677691876888275,0.43160268664360046,-0.1374858021736145,-0.376504510641098,0.03359241038560867,-0.06875240057706833,-0.3751145303249359,0.33379730582237244,0.05022889003157616,0.42485591769218445,-0.2560413181781769,-0.10554292798042297,0.0008751677814871073,-0.349185049533844,-0.0067055257968604565,0.3147786259651184,0.42178043723106384,-0.0032896017655730247,0.1379014104604721,0.42662549018859863,0.21510553359985352,0.23075731098651886,0.3111693263053894,-0.057116467505693436,0.2278924435377121,-0.208499938249588,0.4825303554534912,-0.16241280734539032,-0.045264702290296555,0.3115077614784241,-12.350991249084473,-19.338451385498047,2.5
225,Trees Lounge (1996),-0.3984580636024475,0.2423616200685501,-0.11888384073972702,-0.23608936369419098,0.1409388929605484,0.29253268241882324,-0.08452707529067993,-0.10775895416736603,0.11732601374387741,-0.09110484272241592,0.12480039894580841,0.1991206705570221,-0.015678931027650833,0.0870276466012001,-0.35518351197242737,0.12571214139461517,0.16762033104896545,0.07980064302682877,-0.1954687386751175,0.2236245721578598,0.19802142679691315,-0.12874498963356018,0.1323869824409485,0.21447254717350006,0.10785215348005295,-0.19922275841236115,0.1834297776222229,-0.052228573709726334,0.08176294714212418,-0.3099317252635956,0.07339367270469666,-0.06766882538795471,0.15532006323337555,0.13232246041297913,-0.09591647982597351,0.1893717348575592,-0.06504426151514053,-0.0745365098118782,-0.15843705832958221,0.26411065459251404,-0.1565733253955841,0.11752152442932129,-0.16671954095363617,0.05414348840713501,-0.01372106559574604,0.24438421428203583,0.07184614986181259,-0.06300204992294312,0.3547111749649048,-0.163831889629364,15.187578201293945,25.464387893676758,4.0
226,William Shakespeare's Romeo + Juliet (1996),-0.5547341704368591,0.15767450630664825,0.023555869236588478,-0.30344343185424805,-0.2673499286174774,-0.11060179769992828,-0.0625646710395813,0.3453277051448822,0.16000819206237793,-0.17444074153900146,-0.12340214848518372,-0.1371549814939499,0.03445446863770485,0.4865587055683136,0.1063566580414772,0.11661923676729202,0.32772234082221985,-0.1870698779821396,-0.2802809476852417,-0.21860437095165253,0.11572164297103882,-0.10670115053653717,-0.20059634745121002,-0.5035329461097717,-0.03556947037577629,-0.1751074343919754,0.08347590267658234,0.08149023354053497,-0.1293303221464157,0.1705205887556076,0.2246377021074295,-0.019239798188209534,-0.23474639654159546,0.5075433850288391,-0.06689602136611938,0.17713576555252075,0.35375726222991943,-0.07625038176774979,0.33154669404029846,-0.014734492637217045,-0.3663555681705475,0.15081891417503357,0.02434883639216423,0.37166786193847656,0.29042136669158936,-0.22220145165920258,-0.16415129601955414,0.15978437662124634,-0.2467820942401886,0.2425067126750946,18.38593864440918,1.1692551374435425,4.0
227,Swingers (1996),0.3455871343612671,-0.5360100269317627,0.3932391405105591,-0.11564833670854568,-0.06375175714492798,-0.07037433981895447,0.3824462592601776,0.02432873845100403,0.1893543303012848,0.249750018119812,-0.12960033118724823,-0.1169728934764862,0.17611730098724365,-0.380773663520813,-0.18025122582912445,0.1395953893661499,0.1763693243265152,0.32159900665283203,0.3110804855823517,-0.31156548857688904,0.08179031312465668,-0.3795517385005951,-0.31646302342414856,-0.1367141157388687,-0.36903810501098633,-0.07401834428310394,0.31698670983314514,-0.2729266881942749,-0.02508973889052868,-0.016538353636860847,0.074257493019104,-0.14362984895706177,0.39889445900917053,0.027271287515759468,-0.39101842045783997,-0.22420747578144073,-0.1533052623271942,-0.01032805722206831,0.22374652326107025,0.23881137371063232,0.18878589570522308,0.2366533875465393,0.11867818236351013,-0.02188173122704029,-0.08242833614349365,0.027241582050919533,0.4625708758831024,-0.060388706624507904,0.12094161659479141,0.16520902514457703,-8.838017463684082,7.603715896606445,4.0
228,Crossfire (1947),0.26139727234840393,-0.08384856581687927,-0.15700668096542358,0.27399593591690063,-0.0695786327123642,-0.09815387427806854,0.15416932106018066,-0.26146912574768066,-0.10175656527280807,0.07195467501878738,-0.24567756056785583,0.21109844744205475,-0.08184249699115753,-0.2518053948879242,0.0661597028374672,-0.07076257467269897,-0.09165912866592407,-0.09709437191486359,0.0699838250875473,-0.059539299458265305,0.22394435107707977,0.08792877942323685,-0.23216649889945984,-0.25018569827079773,-0.20159690082073212,0.06867923587560654,-0.10017097741365433,0.23611831665039062,-0.11323399096727371,0.24244040250778198,-0.08529432862997055,0.12169855087995529,-0.09776522219181061,-0.12777873873710632,0.08624416589736938,-0.09911613166332245,0.10844134539365768,0.06716690957546234,0.06506370007991791,-0.10603580623865128,0.060835592448711395,-0.20917564630508423,0.07595046609640121,-0.06915634125471115,0.07702051848173141,-0.09330211579799652,-0.27472031116485596,0.11170647293329239,-0.2851278781890869,0.09970033168792725,-20.076387405395508,-27.68138885498047,3.5
229,"Murder, My Sweet (1944)",0.10031181573867798,0.11759138852357864,0.05027724802494049,-0.19987377524375916,0.259721577167511,-0.08358071744441986,0.015212389640510082,0.042229630053043365,-0.025339268147945404,0.2789210081100464,0.08695964515209198,0.25864988565444946,0.09159683436155319,0.07144010066986084,0.07219111919403076,-0.09594002366065979,0.17050890624523163,0.12506164610385895,-0.0503409169614315,0.12432171404361725,-0.22931106388568878,-0.030117254704236984,-0.13226363062858582,-0.07659170776605606,-0.08921017497777939,0.03555366024374962,-0.14310798048973083,0.013360620476305485,0.10642170906066895,-0.25028589367866516,0.050736602395772934,-0.027315013110637665,0.00278890086337924,-0.06373437494039536,0.05049685761332512,-0.04471930116415024,-0.07221703976392746,0.010748016647994518,-0.2161490023136139,-0.08852093666791916,0.08756917715072632,0.09983038902282715,0.07029996812343597,-0.31108784675598145,0.08783640712499619,-0.09445351362228394,-0.09650467336177826,0.149684339761734,-0.0925086960196495,-0.03907500207424164,3.3992903232574463,-9.90524673461914,4.0
230,Sleeper (1973),0.024110380560159683,0.044339969754219055,-0.13998126983642578,0.27609673142433167,-0.03209653124213219,0.31393197178840637,0.4137294292449951,-0.0250859335064888,0.2407260686159134,-0.10268772393465042,-0.2235097438097,-0.4408305585384369,0.006183662451803684,-0.18474361300468445,-0.14380675554275513,-0.2115260511636734,0.24617961049079895,-0.1277424842119217,0.3439869284629822,0.11894956231117249,-0.14157363772392273,0.15686878561973572,0.1414511650800705,0.019590815529227257,-0.25398433208465576,-0.3306138813495636,0.08130906522274017,-0.01807798631489277,-0.3587852120399475,0.20620785653591156,0.45999374985694885,0.09975951910018921,0.07283387333154678,-0.1839459091424942,-0.0627007707953453,-0.1469450145959854,-0.09021173417568207,-0.307170569896698,0.012088440358638763,-0.020676134154200554,-0.09825989603996277,-0.03156900778412819,0.08061076700687408,0.22039419412612915,-0.15944147109985352,0.15811245143413544,0.351274698972702,-0.3580071032047272,-0.21818865835666656,0.102157361805439,-3.588073253631592,17.460569381713867,4.5
231,Bananas (1971),0.38134005665779114,0.04099127650260925,0.155989408493042,-0.28100091218948364,-0.3034461438655853,-0.08067691326141357,0.06976370513439178,0.18892575800418854,0.017008669674396515,-0.03161068260669708,-0.12184454500675201,-0.23198683559894562,0.19021672010421753,0.05976478382945061,-0.16724631190299988,-0.36459922790527344,0.39434775710105896,0.21589253842830658,0.27028489112854004,0.011845464818179607,-0.14338871836662292,-0.25975871086120605,-0.06178494170308113,-0.42367154359817505,-0.2312866896390915,-0.05170493200421333,0.08357895910739899,-0.21206925809383392,-0.23389749228954315,-0.35122787952423096,0.1633451133966446,-0.1362483948469162,-0.07155177742242813,-0.014468091540038586,-0.11162982881069183,-0.19139522314071655,-0.19331485033035278,-0.10539951920509338,0.021515129134058952,-0.07839898765087128,-0.053500376641750336,0.17385268211364746,0.020318396389484406,0.0013415947323665023,0.0482092946767807,-0.13636942207813263,-0.130363330245018,-0.02363465540111065,-0.20052728056907654,0.19988775253295898,-3.3981471061706543,0.9935789704322815,4.0
232,"Fish Called Wanda, A (1988)",0.2584458291530609,-0.1470034420490265,0.0919916108250618,0.4488367736339569,-0.08962329477071762,0.11344920098781586,0.5318684577941895,0.05226033553481102,0.14864690601825714,0.2285877913236618,-0.04535289108753204,0.08899912983179092,-0.23423084616661072,0.2191765010356903,0.046430207788944244,0.24328738451004028,0.28416210412979126,0.17664463818073273,-0.09360980987548828,0.11906109005212784,-0.15292136371135712,-0.031743887811899185,0.34089159965515137,-0.10113755613565445,-0.2616012692451477,-0.20293551683425903,0.22718888521194458,0.4129926860332489,-0.10026819258928299,0.08302486687898636,-0.010068574920296669,-0.09154552966356277,0.27225056290626526,-0.1595727950334549,-0.054476652294397354,-0.07480571419000626,0.05889043211936951,0.0026882386300712824,0.553490400314331,-0.08762238174676895,0.09194039553403854,0.4887097179889679,0.359141081571579,-0.22629274427890778,-0.19521714746952057,0.4555665850639343,0.0088663874194026,-0.16280657052993774,0.12375706434249878,0.009601199999451637,0.20215339958667755,12.53950309753418,2.0
233,Monty Python's Life of Brian (1979),0.2983447313308716,-0.289692223072052,0.06448791176080704,-0.22595442831516266,0.011274442076683044,0.2733195722103119,0.3594125509262085,-0.07728800177574158,-0.06337571144104004,0.25218841433525085,-0.016092900186777115,-0.5842550992965698,0.07860255241394043,-0.25617313385009766,-0.16572251915931702,-0.14197395741939545,0.38023126125335693,-0.03308314085006714,-0.285327285528183,0.3342263996601105,0.06028461828827858,0.35927459597587585,0.3363095223903656,-0.6120946407318115,-0.27893057465553284,0.1308777630329132,0.307478666305542,0.010561644099652767,0.28948187828063965,0.1231621652841568,0.5006222128868103,-0.31960323452949524,0.3558926284313202,-0.25659170746803284,-0.30784985423088074,-0.14792488515377045,-0.029260575771331787,-0.1382724493741989,0.020723922178149223,-0.12327058613300323,-0.10635782778263092,0.008549352176487446,-0.02166840434074402,0.25874271988868713,0.31971728801727295,0.024986812844872475,0.22927811741828918,-0.1693795919418335,-0.02476174756884575,0.19996921718120575,8.195950508117676,14.566583633422852,5.0
234,Victor/Victoria (1982),0.031668003648519516,0.10315355658531189,-0.09933631122112274,0.25949153304100037,-0.29494622349739075,0.06153051555156708,-0.07621221989393234,-0.1782287359237671,0.05537119135260582,0.04371005669236183,-0.46696993708610535,0.5339428186416626,-0.13251450657844543,-0.30639851093292236,-0.13201600313186646,0.06145518273115158,-0.08315811306238174,-0.37527135014533997,-0.02003936469554901,-0.17389948666095734,-0.22476202249526978,0.15612079203128815,0.08289337158203125,-0.2770271301269531,-0.3276226818561554,-0.028753379359841347,0.233197882771492,-0.14619888365268707,-0.38295474648475647,0.3635094165802002,-0.020869893953204155,0.4560910165309906,0.09708036482334137,-0.22336852550506592,-0.13556203246116638,-0.5070998072624207,0.05719203129410744,-0.39098313450813293,-0.06963787972927094,-0.06848163157701492,-0.017118919640779495,0.2672329545021057,0.15950393676757812,-0.4214046597480774,-0.12389018386602402,0.41461053490638733,0.22757528722286224,-0.26775017380714417,-0.16462142765522003,0.266845166683197,-5.001224517822266,-30.603965759277344,3.0
235,"Candidate, The (1972)",-0.19059227406978607,-0.07253280282020569,-0.18802575767040253,0.3246118426322937,-0.1204831451177597,0.1571037620306015,-0.010508648119866848,0.12190127372741699,0.3744909167289734,-0.21798773109912872,0.15156714618206024,-0.16010333597660065,0.38683992624282837,-0.1627439558506012,-0.34664031863212585,-0.4095204472541809,0.22122599184513092,-0.05677599087357521,-0.15935197472572327,0.2565236985683441,-0.39082470536231995,-0.06283864378929138,-0.2502067983150482,-0.04541167989373207,-0.32950717210769653,-0.11137808114290237,0.12173906713724136,-0.4896162450313568,-0.057356253266334534,0.016921447589993477,0.007550285663455725,-0.07570642232894897,0.10247012227773666,-0.2931433916091919,-0.07789991796016693,-0.13993622362613678,-0.17684036493301392,0.07541240751743317,0.04474785178899765,0.004059886559844017,-0.0455067977309227,-0.16043981909751892,0.1571953296661377,0.008494723588228226,-0.22372527420520782,0.24445755779743195,-0.3409965932369232,0.12171338498592377,-0.32414403557777405,-0.2879540026187897,-7.883234977722168,2.1051902770996094,4.0
236,Bonnie and Clyde (1967),-0.07656274735927582,0.16403350234031677,-0.09316644072532654,-0.22820496559143066,0.05930933728814125,0.10158629715442657,-0.24449332058429718,0.23794236779212952,0.3017621636390686,-0.23013202846050262,0.18869911134243011,-0.13097944855690002,0.020638497546315193,0.36082056164741516,-0.2596956491470337,0.29239553213119507,0.1305772066116333,0.03198438137769699,0.19477207958698273,-0.0077030956745147705,0.3392103612422943,0.05845198035240173,-0.005699968431144953,-0.3695051968097687,-0.2882484197616577,-0.23586323857307434,0.19673466682434082,-0.27228596806526184,-0.27036383748054504,0.09840893745422363,0.4319973886013031,-0.035248465836048126,0.34973302483558655,-0.44613105058670044,-0.11919981241226196,-0.24093115329742432,0.10562927275896072,-0.27674537897109985,0.00871973391622305,0.19467727839946747,0.04785202816128731,0.11864496022462845,-0.006606267765164375,0.5027404427528381,-0.12847387790679932,0.2827858626842499,0.08159027248620987,-0.011747406795620918,-0.2174849808216095,-0.4444825053215027,0.8605659008026123,19.712059020996094,4.5
237,Dial M for Murder (1954),0.1306300312280655,-0.19044941663742065,-0.01135424617677927,0.15094871819019318,-0.20998059213161469,-0.03529046103358269,-0.22911272943019867,-0.032277606427669525,0.3249506652355194,0.21581152081489563,-0.1846196949481964,0.034871313720941544,-0.05147860199213028,0.02177097462117672,-0.14232933521270752,-0.005256902426481247,-0.03009093552827835,0.08171223104000092,-0.014982637017965317,-0.08465070277452469,-0.1202569231390953,-0.3001335561275482,-0.5137441754341125,-0.16670191287994385,0.10081750154495239,0.009635332971811295,-0.29642581939697266,0.05929933860898018,-0.3350101709365845,-0.029115263372659683,0.02831112965941429,0.17721238732337952,-0.015479638241231441,-0.5324596762657166,0.21438834071159363,0.047217320650815964,0.46552765369415283,0.18187355995178223,-0.3486965298652649,0.21166126430034637,0.13814400136470795,0.1295766532421112,0.3964143991470337,0.05368553847074509,-0.1346047967672348,0.09826307743787766,-0.1054980531334877,0.21091806888580322,-0.0645442083477974,-0.0024453289806842804,-18.817676544189453,-12.31496810913086,3.0
238,Dirty Dancing (1987),-0.10037150979042053,-0.18512558937072754,0.04913322255015373,0.16974253952503204,0.17605295777320862,-0.13871493935585022,-0.039848692715168,0.08833973109722137,-0.0573740191757679,0.18163739144802094,-0.14301195740699768,-0.13843894004821777,-0.4541153311729431,-0.01784684881567955,0.05855369195342064,-0.0950814038515091,0.22888299822807312,-0.26165083050727844,0.04034793749451637,0.06552046537399292,-0.06593628227710724,-0.20984429121017456,0.059223249554634094,-0.0959530770778656,0.16143696010112762,-0.18691854178905487,0.07440736889839172,-0.2830871045589447,-0.12742957472801208,-0.35220199823379517,-0.4923754930496216,-0.20334406197071075,0.02829604782164097,-0.11089560389518738,-0.06447318196296692,0.2221454679965973,-0.1971478909254074,0.25154513120651245,0.20822015404701233,0.15904469788074493,-0.4332333505153656,0.11825276911258698,-0.06481833755970001,-0.1670295149087906,-0.0449347160756588,-0.006655381992459297,0.28695449233055115,0.3471837341785431,-0.05963358283042908,0.010323083028197289,0.6654922366142273,-23.218563079833984,5.0
239,Reservoir Dogs (1992),-0.48644277453422546,-0.09204772859811783,0.1718662828207016,-0.23481157422065735,-0.11491074413061142,-0.10172951966524124,0.38006725907325745,0.19246892631053925,0.117799311876297,0.14004234969615936,0.1407228410243988,-0.24176687002182007,0.22952647507190704,-0.2817188799381256,-0.18513652682304382,-0.1545366793870926,0.07991766929626465,0.04061971232295036,0.4418993890285492,-0.2891216278076172,0.1545993983745575,0.21509592235088348,0.010981123894453049,-0.4797457158565521,0.16732925176620483,-0.218888059258461,0.10241205990314484,0.02091582864522934,0.40786540508270264,0.06454943865537643,0.08662381023168564,0.2646268308162689,0.5388730764389038,0.053932465612888336,-0.19743594527244568,-0.09476564079523087,-0.016650458797812462,-0.18935951590538025,0.11189466714859009,0.10713677853345871,0.1378782093524933,0.5530877113342285,0.00726332375779748,0.5213020443916321,-0.06331242620944977,0.04361306130886078,0.2679380178451538,-0.3113352060317993,-0.23999764025211334,-0.0756630077958107,2.430323600769043,29.157136917114258,4.5
240,Platoon (1986),-0.28139573335647583,0.0430263876914978,0.26940974593162537,0.5698087811470032,0.15541453659534454,-0.055077921599149704,0.31440284848213196,-0.17770437896251678,0.3109208047389984,-0.11234256625175476,-0.10924901068210602,0.12127409875392914,-0.044147465378046036,-0.18691101670265198,0.4466049373149872,0.31689849495887756,-0.0714893490076065,-0.24114477634429932,0.2573815882205963,0.48058009147644043,-0.3554280400276184,-0.013910362496972084,-0.10094664245843887,-0.1744026094675064,0.042161956429481506,-0.18021173775196075,0.054659269750118256,-0.08687873184680939,0.4056236147880554,0.06726852059364319,0.06443329900503159,-0.1567000448703766,0.01888161525130272,-0.30313244462013245,-0.34203067421913147,-0.04702996462583542,0.3975101411342621,0.24570046365261078,0.16977308690547943,-0.0856253132224083,0.17662271857261658,-0.015348600223660469,0.4405398666858673,0.02181128039956093,0.2127130776643753,0.4512922763824463,-0.06977624446153641,-0.1519237905740738,0.2020297348499298,-0.13483735918998718,2.8904972076416016,1.1656616926193237,4.0
241,Basic Instinct (1992),-0.11604100465774536,-0.1266552060842514,0.41066548228263855,0.07087785750627518,0.076448455452919,0.3615580201148987,-0.26037123799324036,-0.20611169934272766,0.025738021358847618,0.07799199968576431,-0.28109434247016907,0.09751033037900925,-0.10977634787559509,-0.18253012001514435,0.006615407764911652,0.3519614040851593,-0.05563656985759735,0.1870502531528473,-0.40774792432785034,-0.13760417699813843,0.045075222849845886,0.3805362582206726,0.1497640609741211,-0.028288939967751503,0.1307985782623291,-0.11637703329324722,-0.38898637890815735,-0.07367158681154251,0.03698810562491417,-0.07034918665885925,0.4528167247772217,-0.31448397040367126,0.1467503309249878,-0.14715950191020966,-0.4797505736351013,-0.01550830528140068,0.11430111527442932,0.04401284456253052,-0.07213518023490906,0.03233181685209274,0.08196991682052612,0.035536546260118484,-0.05805371329188347,-0.008230808191001415,0.14642463624477386,0.01491967961192131,0.04834509268403053,-0.08584518730640411,-0.31026366353034973,-0.025020064786076546,2.0551931858062744,-13.56538200378418,4.0
242,"Doors, The (1991)",0.02781488373875618,0.1505463421344757,0.21165074408054352,0.14881013333797455,0.13385680317878723,0.032447826117277145,0.03637966141104698,-0.14896643161773682,-0.14894579350948334,-0.034472230821847916,-0.24277125298976898,-0.1441187709569931,0.3063378930091858,-0.022854384034872055,-0.06209641695022583,0.3215865194797516,0.3394913673400879,0.30559656023979187,-0.3734602630138397,-0.23333030939102173,0.22843720018863678,-0.33838897943496704,0.2621568739414215,-0.43800875544548035,0.05320592224597931,-0.033432018011808395,-0.07847565412521362,0.1967528611421585,-0.2656968832015991,0.09038303047418594,-0.0629168227314949,0.39689362049102783,-0.14082510769367218,-0.07743304967880249,0.13743722438812256,-0.08656156808137894,-0.128206267952919,-0.3210025429725647,-0.3489670157432556,0.036920707672834396,-0.06773778796195984,-0.03841003030538559,-0.326529324054718,-0.1951296627521515,-0.043864939361810684,0.1346341371536255,0.18767859041690826,-0.17378263175487518,-0.13319045305252075,-0.0026894884649664164,14.843151092529297,-17.817338943481445,3.5
243,"Crying Game, The (1992)",0.3887881934642792,0.011170868761837482,0.28786587715148926,0.19946745038032532,0.04035676270723343,0.28982269763946533,0.2885001003742218,0.15944094955921173,-0.0635361522436142,-0.28389784693717957,0.3726087510585785,-0.38731884956359863,-0.05748065561056137,-0.16627608239650726,0.20186062157154083,0.04410221427679062,0.052427466958761215,-0.3664224445819855,0.19119229912757874,0.30279868841171265,0.17812885344028473,-0.03701042756438255,-0.24327687919139862,0.19627498090267181,-0.21600846946239471,-0.3669755458831787,0.4957290589809418,-0.11202609539031982,0.29061129689216614,-0.037869393825531006,0.17654073238372803,0.09019168466329575,-0.2307220697402954,-0.20737680792808533,0.07283399254083633,0.37702426314353943,0.08946286141872406,-0.1492995023727417,0.09910797327756882,0.22548708319664001,-0.02840488590300083,0.22102443873882294,0.3200813829898834,0.14784906804561615,-0.19207070767879486,0.4299682080745697,-0.038178376853466034,0.1567964404821396,-0.41758987307548523,-0.20176880061626434,-8.0443696975708,19.152969360351562,4.5
244,Glengarry Glen Ross (1992),0.1672404408454895,-0.3727915585041046,0.1593603491783142,0.07247190177440643,-0.13766930997371674,0.031687892973423004,0.21383099257946014,-0.08296117186546326,0.2989572584629059,-0.1540929675102234,0.29493340849876404,0.011264787055552006,0.26698553562164307,-0.1962490677833557,-0.20281802117824554,0.00910979975014925,0.07217229902744293,-0.052241913974285126,-0.20216061174869537,0.12665200233459473,0.09705261141061783,-0.3199891149997711,-0.3733040988445282,-0.011221226304769516,-0.1702205240726471,0.09620284289121628,0.39187729358673096,0.01735561527311802,0.26376184821128845,0.2654053270816803,-0.1641847789287567,-0.011911935172975063,0.17219360172748566,-0.21856790781021118,-0.24955500662326813,0.21881823241710663,-0.07350568473339081,0.19848045706748962,0.20934727787971497,-0.04431920871138573,0.05549830198287964,-0.25479355454444885,0.3382655084133148,0.0051252832636237144,-0.029460391029715538,0.5112261772155762,0.012368261814117432,0.1686888486146927,-0.09878053516149521,-0.3736054003238678,-19.881694793701172,-3.8597192764282227,3.5
245,Sophie's Choice (1982),0.22126242518424988,-0.07881339639425278,-0.15378981828689575,0.14021703600883484,0.05119667202234268,0.3950117826461792,0.19318647682666779,-0.18059171736240387,0.09931057691574097,-0.11995195597410202,0.22544316947460175,0.1226092204451561,-0.20481112599372864,-0.4817116856575012,-0.03717127814888954,-0.29333311319351196,0.12520168721675873,0.3029349744319916,-0.28025180101394653,0.17777463793754578,-0.3288949429988861,0.22891145944595337,-0.35810816287994385,-0.22385963797569275,-0.3736293911933899,-0.0014373677549883723,0.05136623606085777,-0.13408152759075165,0.0022779733408242464,-0.2618219554424286,0.34707245230674744,0.022009581327438354,0.4869702458381653,-0.4608554244041443,-0.38212525844573975,-0.05535944178700447,0.27325430512428284,0.08213484287261963,0.11542393267154694,-0.1714399755001068,0.13065281510353088,0.25970330834388733,0.11870529502630234,0.34886160492897034,-0.06873665750026703,0.1609027087688446,-0.0841049998998642,-0.3396097421646118,-0.3414272367954254,0.0034236228093504906,0.8405758738517761,7.200168132781982,4.0
246,E.T. the Extra-Terrestrial (1982),0.4607149362564087,-0.3095949590206146,-0.0494820661842823,0.6211530566215515,-0.22641274333000183,-0.4375589191913605,0.05802573263645172,-0.03614678606390953,0.2911614179611206,-0.20531640946865082,-0.035963550209999084,-0.36083078384399414,-0.19788677990436554,0.12115074694156647,-0.025215933099389076,-0.0371171198785305,-0.019243929535150528,0.10425111651420593,-0.08398251980543137,0.10039865225553513,0.07704345881938934,0.23794867098331451,-0.0506371334195137,-0.242212176322937,-0.1840514987707138,-0.37495121359825134,0.14255811274051666,-0.26820868253707886,0.14489200711250305,-0.1484428495168686,0.08646843582391739,-0.2377285659313202,0.15319283306598663,-0.31375598907470703,-0.24218504130840302,-0.13924337923526764,-0.1586819440126419,-0.01629834808409214,0.1440112143754959,0.4267313778400421,0.20753388106822968,0.26976674795150757,0.2952882647514343,0.028608975932002068,0.31251445412635803,-0.012159016914665699,0.08507333695888519,0.09765569865703583,-0.17705903947353363,-0.16824275255203247,4.069796562194824,4.039432525634766,4.0
247,"Christmas Carol, A (1938)",0.08073477447032928,-0.09669528901576996,-0.24685344099998474,0.3395330309867859,-0.54249107837677,-0.06884302198886871,0.08751507848501205,0.056996800005435944,0.34743890166282654,0.1526576280593872,-0.023036567494273186,-0.2594015896320343,-0.0074629527516663074,0.09977787733078003,-0.04703646898269653,0.27139201760292053,0.1650925874710083,0.14606960117816925,-0.34560221433639526,0.2654381990432739,0.11261724680662155,0.10238802433013916,-0.13411876559257507,-0.22740508615970612,-0.5038079023361206,-0.15916278958320618,-0.16627094149589539,-0.3435659408569336,-0.33995696902275085,-0.217998668551445,0.3102841377258301,-0.3070719838142395,0.14047189056873322,-0.03674745932221413,0.06419357657432556,0.25321003794670105,0.47870954871177673,-0.04550150781869888,-0.048347145318984985,-0.026174863800406456,0.43233442306518555,0.045036349445581436,0.15869861841201782,0.09315957874059677,0.16087214648723602,0.21705956757068634,0.07685621827840805,-0.5337293744087219,-0.27325382828712463,-0.26746150851249695,0.9736624360084534,10.9146146774292,4.0
