title,x-tsne,y-tsne,z-tsne,bias,bias_bin,colors
Weird Science (1985),-12.345259666442871,-1.8729188442230225,-12.462925910949707,0.011097726412117481,2,yellow
Ghost World (2001),18.023775100708008,-1.2336530685424805,-4.640067100524902,0.11363489925861359,2,yellow
Rudy (1993),1.472542643547058,0.06497342139482498,13.507810592651367,0.2183346301317215,2,yellow
"World Is Not Enough, The (1999)",-15.242588996887207,12.625717163085938,-6.561185836791992,0.09565474092960358,2,yellow
"Gods Must Be Crazy, The (1980)",0.7968856692314148,16.78759002685547,-14.386619567871094,0.2493809014558792,2,yellow
"Craft, The (1996)",-19.840938568115234,-3.6005218029022217,-9.002777099609375,0.06039808318018913,2,yellow
Gran Torino (2008),12.132506370544434,2.4507274627685547,4.257809162139893,0.21645572781562805,2,yellow
"Thin Red Line, The (1998)",-25.0214786529541,-10.214862823486328,8.085619926452637,0.08959010243415833,2,yellow
Rounders (1998),-5.169190406799316,3.867464542388916,-26.437625885009766,0.3831924498081207,3,red
Rosemary's Baby (1968),-10.139883041381836,-18.748355865478516,1.605772852897644,0.18858985602855682,2,yellow
Broadcast News (1987),13.761550903320312,-7.368896007537842,-9.128947257995605,0.3994986116886139,3,red
"Planes, Trains & Automobiles (1987)",-10.668503761291504,0.307002454996109,-18.595802307128906,0.1333717256784439,2,yellow
"Big Chill, The (1983)",0.39520463347435,-0.8257082104682922,-10.737785339355469,0.3184020221233368,3,red
Labyrinth (1986),-5.724878311157227,4.600673198699951,-19.348886489868164,0.17850632965564728,2,yellow
Arlington Road (1999),15.188628196716309,3.9334115982055664,-6.148800849914551,0.08580981940031052,2,yellow
Mystery Men (1999),-7.311799049377441,-6.345224380493164,14.460184097290039,0.0635552927851677,2,yellow
"Grand Budapest Hotel, The (2014)",12.25008487701416,-1.2845357656478882,-8.369851112365723,0.3727985918521881,3,red
Don Juan DeMarco (1995),-7.5262908935546875,9.517695426940918,-21.757568359375,0.1474083811044693,2,yellow
National Treasure (2004),-0.2915911078453064,14.276945114135742,14.278525352478027,0.14420200884342194,2,yellow
"Natural, The (1984)",4.931522369384766,-3.1192569732666016,-0.5600457787513733,0.17508897185325623,2,yellow
Miracle on 34th Street (1994),2.683326005935669,16.385669708251953,-5.5863142013549805,0.09440963715314865,2,yellow
"Godfather: Part III, The (1990)",9.509687423706055,22.43642234802246,2.1224536895751953,0.18652714788913727,2,yellow
"Killing Fields, The (1984)",23.211944580078125,-10.577642440795898,-3.318993091583252,0.2980366051197052,2,yellow
Lara Croft: Tomb Raider (2001),-17.67257308959961,13.160651206970215,5.47196626663208,-0.18603681027889252,1,green
Equilibrium (2002),2.0508768558502197,12.18252182006836,18.485401153564453,0.1934475302696228,2,yellow
"Muppet Movie, The (1979)",1.0682889223098755,4.3402323722839355,-20.61592674255371,0.2809661030769348,2,yellow
Lone Star (1996),14.12299919128418,-19.455366134643555,9.213479042053223,0.2901846170425415,2,yellow
Showgirls (1995),-20.461669921875,-4.429376125335693,-0.46052977442741394,-0.3005654215812683,0,blue
Never Been Kissed (1999),10.444242477416992,24.870140075683594,-1.2677106857299805,0.020880786702036858,2,yellow
Man on the Moon (1999),-5.025942802429199,4.922512054443359,-26.12436866760254,0.01242845319211483,2,yellow
Sleeping Beauty (1959),-2.7470920085906982,-2.8906431198120117,-0.7537751793861389,0.15775053203105927,2,yellow
Mad Max (1979),6.64600133895874,-21.569623947143555,-15.37037181854248,0.23699545860290527,2,yellow
"Dirty Dozen, The (1967)",16.3242130279541,-7.056206703186035,-1.6614065170288086,0.26617878675460815,2,yellow
Wonder Boys (2000),4.712950229644775,-14.870676040649414,11.421196937561035,0.09330561012029648,2,yellow
"Naked Gun: From the Files of Police Squad!, The (1988)",-4.747005462646484,-7.528783321380615,-19.068082809448242,0.2225421816110611,2,yellow
October Sky (1999),-0.37753820419311523,4.7646284103393555,-7.449687957763672,0.4195327162742615,3,red
"Addams Family, The (1991)",-2.984731435775757,2.894238233566284,-7.298762798309326,0.06569896638393402,2,yellow
Gangs of New York (2002),11.055877685546875,9.503610610961914,-3.679788589477539,0.21377116441726685,2,yellow
"Da Vinci Code, The (2006)",14.691008567810059,19.650400161743164,-5.1157989501953125,-0.04719463735818863,1,green
"Saint, The (1997)",-3.7108123302459717,6.025710582733154,6.82185173034668,0.020319009199738503,2,yellow
Desperately Seeking Susan (1985),-2.4257123470306396,-12.719393730163574,-19.635778427124023,-0.09016856551170349,1,green
"Prince of Egypt, The (1998)",-6.548252582550049,0.17118142545223236,-5.058464527130127,0.19481225311756134,2,yellow
Dangerous Liaisons (1988),-5.594771862030029,-5.399186134338379,1.9319648742675781,0.24007491767406464,2,yellow
Duck Soup (1933),6.872265338897705,-22.496686935424805,-10.990190505981445,0.41351160407066345,3,red
Bambi (1942),-0.37026795744895935,-6.2502617835998535,1.3147238492965698,0.055131103843450546,2,yellow
"Aviator, The (2004)",3.5790038108825684,16.953575134277344,-10.516971588134766,0.22984537482261658,2,yellow
Deep Blue Sea (1999),-3.112112283706665,12.357221603393555,8.830793380737305,-0.11592478305101395,1,green
Terms of Endearment (1983),12.102048873901367,-10.165701866149902,7.7107954025268555,0.2382427603006363,2,yellow
Reality Bites (1994),-12.391059875488281,-0.49403122067451477,-5.169158458709717,-0.05991186201572418,1,green
"Cell, The (2000)",-5.049047946929932,-13.4346923828125,-1.6072590351104736,-0.020855814218521118,1,green
Master and Commander: The Far Side of the World (2003),9.301427841186523,1.1635167598724365,-11.888741493225098,0.0676766037940979,2,yellow
Forget Paris (1995),2.050934076309204,16.03811264038086,8.269306182861328,-0.10143833607435226,1,green
"Hitchhiker's Guide to the Galaxy, The (2005)",5.011347770690918,14.843215942382812,-13.546945571899414,0.12860697507858276,2,yellow
Akira (1988),15.250791549682617,-10.726073265075684,-3.2331016063690186,0.13732801377773285,2,yellow
Ocean's Twelve (2004),10.641524314880371,5.415820121765137,16.655780792236328,-0.01029272098094225,1,green
Multiplicity (1996),-11.023284912109375,15.080606460571289,2.2815728187561035,-0.19875706732273102,1,green
Harry Potter and the Deathly Hallows: Part 2 (2011),5.420722484588623,14.195427894592285,0.5796087980270386,0.47226542234420776,3,red
Strictly Ballroom (1992),27.006637573242188,-0.3828585743904114,1.9874485731124878,0.08557784557342529,2,yellow
Black Swan (2010),22.41533851623535,-1.0170412063598633,-14.693708419799805,0.3018277585506439,2,yellow
Powder (1995),-13.223701477050781,10.814090728759766,-3.477074384689331,0.03713023290038109,2,yellow
About Schmidt (2002),1.7386810779571533,4.850546836853027,-27.37653350830078,0.008686825633049011,1,green
Anchorman: The Legend of Ron Burgundy (2004),13.265253067016602,-1.727408766746521,-5.985183238983154,0.18902407586574554,2,yellow
Heavy Metal (1981),-24.48575210571289,-7.2184953689575195,-9.625173568725586,-0.04924521967768669,1,green
Mystery Science Theater 3000: The Movie (1996),-1.8592772483825684,-3.861279010772705,-11.167790412902832,0.4274393320083618,3,red
Michael (1996),-9.415526390075684,-8.82811450958252,3.9574122428894043,-0.050517015159130096,1,green
"Producers, The (1968)",4.143562316894531,-12.323566436767578,-19.862539291381836,0.467736154794693,3,red
Harry Potter and the Deathly Hallows: Part 1 (2010),5.771425724029541,13.36429500579834,0.30411314964294434,0.2947128713130951,2,yellow
Kung Fu Panda (2008),3.524362325668335,6.1120924949646,10.215285301208496,0.245726078748703,2,yellow
"Apartment, The (1960)",3.846275806427002,-18.35958480834961,-6.4075236320495605,0.08655968308448792,2,yellow
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-12.752901077270508,-2.506772756576538,11.699329376220703,0.10457434505224228,2,yellow
"Negotiator, The (1998)",-4.2670183181762695,13.59353256225586,2.1651272773742676,0.10257119685411453,2,yellow
Hannibal (2001),-3.968689441680908,15.52582836151123,-9.36505126953125,-0.1072743609547615,1,green
Hero (Ying xiong) (2002),3.815338611602783,-6.847140789031982,-13.365537643432617,0.27163931727409363,2,yellow
Pirates of the Caribbean: At World's End (2007),6.24204683303833,21.911338806152344,1.003594994544983,0.002604816108942032,1,green
Swordfish (2001),-7.640573978424072,6.768562316894531,9.150551795959473,-0.06894944608211517,1,green
Sleepers (1996),0.058593206107616425,7.570043087005615,-9.139240264892578,0.045645225793123245,2,yellow
"Notebook, The (2004)",0.4230704605579376,16.87224769592285,12.27913761138916,0.1226600781083107,2,yellow
Saw (2004),14.138148307800293,5.783297538757324,6.0491509437561035,-0.1008545532822609,1,green
How to Train Your Dragon (2010),6.301673889160156,15.2201566696167,17.745967864990234,0.5346835255622864,3,red
"Thing, The (1982)",13.900007247924805,12.644014358520508,4.427887439727783,0.23187467455863953,2,yellow
Evil Dead II (Dead by Dawn) (1987),6.777540683746338,-5.3169989585876465,16.64342498779297,0.11262287944555283,2,yellow
"People vs. Larry Flynt, The (1996)",-2.4159746170043945,-6.2982587814331055,6.945430278778076,0.32606473565101624,3,red
"Illusionist, The (2006)",15.026874542236328,16.474613189697266,-7.359366416931152,0.29028767347335815,2,yellow
WarGames (1983),2.9513447284698486,5.866344451904297,-6.71146297454834,0.190016508102417,2,yellow
Crumb (1994),-6.109184265136719,-22.760234832763672,-7.04300594329834,0.20498549938201904,2,yellow
Old School (2003),3.629549741744995,-20.842269897460938,16.58738899230957,0.008103889413177967,1,green
Old Boy (2003),5.621313095092773,12.295404434204102,-8.011785507202148,0.18244360387325287,2,yellow
Hotel Rwanda (2004),20.14430046081543,-7.917364120483398,-16.13533592224121,0.2402079701423645,2,yellow
"Big Sleep, The (1946)",11.043204307556152,-22.969388961791992,-10.386795997619629,0.3359554708003998,3,red
Deliverance (1972),-5.828769207000732,-23.35873794555664,8.172588348388672,0.43433666229248047,3,red
Kalifornia (1993),-10.781452178955078,6.70521879196167,-8.125751495361328,0.12604230642318726,2,yellow
"Mummy Returns, The (2001)",0.12818805873394012,20.68934440612793,14.705610275268555,-0.1754159778356552,1,green
From Russia with Love (1963),1.6247127056121826,12.118906021118164,4.5514631271362305,0.14340193569660187,2,yellow
Repo Man (1984),13.786194801330566,0.9569132328033447,-18.449098587036133,0.1785881221294403,2,yellow
"Emperor's New Groove, The (2000)",-18.513025283813477,-5.889350414276123,17.953582763671875,0.2609386146068573,2,yellow
Do the Right Thing (1989),8.213214874267578,-9.199975967407227,1.6835556030273438,0.21127158403396606,2,yellow
"Indian in the Cupboard, The (1995)",-16.608688354492188,6.700165748596191,0.031516168266534805,-0.24433328211307526,1,green
Backdraft (1991),2.6294496059417725,16.197189331054688,4.4680681228637695,0.16160129010677338,2,yellow
Carlito's Way (1993),-14.469110488891602,-22.36689567565918,3.9168949127197266,0.1834530383348465,2,yellow
"Nightmare on Elm Street, A (1984)",5.2654032707214355,-0.9759719967842102,-2.0764458179473877,0.056090544909238815,2,yellow
Modern Times (1936),16.903778076171875,-21.856443405151367,-7.261579513549805,0.4229283332824707,3,red
Payback (1999),2.0596344470977783,0.4965725243091583,-19.857038497924805,0.1338461935520172,2,yellow
"Rocketeer, The (1991)",-8.674118995666504,16.294872283935547,-3.6616835594177246,-0.07023853063583374,1,green
The Imitation Game (2014),11.696367263793945,17.144115447998047,-11.97367000579834,0.3265894055366516,3,red
Scream 2 (1997),-19.79043960571289,-8.330718994140625,0.6007391810417175,-0.082403764128685,1,green
Hercules (1997),3.2340939044952393,7.692919731140137,2.2959535121917725,0.18690404295921326,2,yellow
Troy (2004),0.7074614763259888,13.400769233703613,-20.67189598083496,-0.008691663853824139,1,green
Three Colors: Red (Trois couleurs: Rouge) (1994),5.29817008972168,-16.785621643066406,6.691082000732422,0.3067673444747925,3,red
Double Indemnity (1944),16.64272689819336,-16.086103439331055,3.5791289806365967,0.3175228238105774,3,red
Jay and Silent Bob Strike Back (2001),-6.9593305587768555,16.776397705078125,-3.437751531600952,0.022560371086001396,2,yellow
"General's Daughter, The (1999)",-1.8028887510299683,8.9670991897583,-16.1386661529541,0.027519799768924713,2,yellow
"Jewel of the Nile, The (1985)",11.109933853149414,-2.0632965564727783,18.10479736328125,0.09274465590715408,2,yellow
Kramer vs. Kramer (1979),-0.7742754817008972,-21.118288040161133,5.092499256134033,0.3009943664073944,2,yellow
Jurassic Park III (2001),-22.58824920654297,7.115893840789795,-6.114118576049805,-0.1724054217338562,1,green
Ordinary People (1980),8.099973678588867,-15.314390182495117,-12.777554512023926,0.2127973884344101,2,yellow
Three Colors: Blue (Trois couleurs: Bleu) (1993),25.275556564331055,-4.4673004150390625,5.662610054016113,0.41492778062820435,3,red
"Simple Plan, A (1998)",-7.870673656463623,-6.115586280822754,-15.443089485168457,0.2816389501094818,2,yellow
Taken (2008),2.603930950164795,3.072315216064453,15.281758308410645,0.18273282051086426,2,yellow
Dr. No (1962),18.343111038208008,-16.41829490661621,7.63511323928833,0.2021399438381195,2,yellow
Lord of War (2005),15.08881664276123,20.65090560913086,-11.913105010986328,0.17191456258296967,2,yellow
Falling Down (1993),17.60879898071289,13.327813148498535,-5.9913458824157715,0.16143088042736053,2,yellow
"Secret Garden, The (1993)",-8.4572172164917,-5.385119915008545,7.258942127227783,0.25123223662376404,2,yellow
Grumpy Old Men (1993),-9.848844528198242,11.888715744018555,-2.693868637084961,0.0038495154585689306,1,green
Mad Max: Fury Road (2015),10.02612018585205,11.334419250488281,-0.8140339255332947,0.09112343937158585,2,yellow
Home Alone 2: Lost in New York (1992),-13.049572944641113,-1.2508304119110107,5.417358875274658,-0.32451409101486206,0,blue
Bulworth (1998),-0.3238551914691925,-22.46990394592285,14.591849327087402,-0.01892133429646492,1,green
Free Willy (1993),-3.5689468383789062,26.015138626098633,6.5700602531433105,-0.16415993869304657,1,green
In the Name of the Father (1993),22.69340705871582,1.3287628889083862,-6.1316914558410645,0.3692421615123749,3,red
Transformers (2007),-2.425990104675293,-15.086605072021484,7.983205318450928,0.041607990860939026,2,yellow
Courage Under Fire (1996),8.734395980834961,20.063941955566406,-15.308027267456055,0.21095533668994904,2,yellow
¡Three Amigos! (1986),9.899269104003906,18.95222282409668,0.4858817160129547,0.04297997057437897,2,yellow
"Last Emperor, The (1987)",3.4580094814300537,-6.4547200202941895,-2.829796075820923,0.44517019391059875,3,red
Bob Roberts (1992),1.835534691810608,-20.118146896362305,-7.601296424865723,0.15584398806095123,2,yellow
Nixon (1995),-13.157052993774414,-20.496902465820312,-1.4885317087173462,0.14897528290748596,2,yellow
"Room with a View, A (1986)",9.792914390563965,-15.250532150268555,-0.5706861019134521,0.1845659613609314,2,yellow
"Color Purple, The (1985)",7.920945644378662,-15.313297271728516,2.690018892288208,0.2577891945838928,2,yellow
Die Another Day (2002),-18.72678565979004,-7.858086109161377,11.800926208496094,0.0944962278008461,2,yellow
Into the Wild (2007),21.79216194152832,-0.8376052975654602,-10.245771408081055,0.12313435226678848,2,yellow
"Grapes of Wrath, The (1940)",4.625034332275391,-23.774715423583984,-8.73806095123291,0.19461795687675476,2,yellow
Under Siege 2: Dark Territory (1995),-9.825909614562988,18.807479858398438,15.642008781433105,-0.007839089259505272,1,green
Mr. Smith Goes to Washington (1939),14.844586372375488,-13.70840835571289,-3.4093170166015625,0.4700780510902405,3,red
Out of Africa (1985),-0.3937392234802246,-4.835179328918457,5.7851243019104,0.33046454191207886,3,red
Scent of a Woman (1992),17.761173248291016,-0.2792559564113617,-13.942078590393066,0.33241012692451477,3,red
Waking Ned Devine (a.k.a. Waking Ned) (1998),20.104320526123047,-8.195259094238281,14.663639068603516,0.3022497594356537,2,yellow
"Curious Case of Benjamin Button, The (2008)",9.10908317565918,22.34490203857422,-5.309301376342773,0.22706830501556396,2,yellow
I Know What You Did Last Summer (1997),-22.092573165893555,-7.985628128051758,-1.4797565937042236,-0.3015936017036438,0,blue
Flashdance (1983),6.204797267913818,3.288088321685791,7.271561145782471,-0.012331726029515266,1,green
Hollow Man (2000),-18.129413604736328,1.5686824321746826,12.45710563659668,-0.2295016050338745,1,green
Amores Perros (Love's a Bitch) (2000),12.235883712768555,-21.680418014526367,6.190042018890381,0.39033767580986023,3,red
Babe: Pig in the City (1998),-2.267622470855713,-20.686098098754883,0.9312497973442078,-0.05254160985350609,1,green
Dune (1984),-9.065058708190918,4.187347412109375,-1.4026824235916138,-0.056506991386413574,1,green
Scrooged (1988),-15.506664276123047,2.6788599491119385,-5.048102378845215,0.0743115097284317,2,yellow
Mission to Mars (2000),-4.147878646850586,8.386676788330078,12.86229133605957,-0.29814794659614563,0,blue
"Virgin Suicides, The (1999)",0.31726402044296265,-3.652477741241455,22.21783447265625,0.1579207181930542,2,yellow
Kick-Ass (2010),23.136869430541992,6.44777774810791,7.510179042816162,0.11936143040657043,2,yellow
Burn After Reading (2008),8.454922676086426,11.330486297607422,-16.90071678161621,0.19747763872146606,2,yellow
"Hard Day's Night, A (1964)",-2.094958782196045,-9.997865676879883,-17.737178802490234,0.3065802752971649,3,red
Bringing Up Baby (1938),12.855100631713867,-11.980744361877441,-17.88419532775879,0.22790342569351196,2,yellow
"Mexican, The (2001)",-5.528643608093262,14.2987699508667,-0.9918175935745239,-0.048157576471567154,1,green
National Lampoon's Vacation (1983),15.949649810791016,-0.5648907423019409,13.556201934814453,0.22271035611629486,2,yellow
"Jungle Book, The (1994)",-14.383687973022461,24.31842613220215,10.681845664978027,0.2340087741613388,2,yellow
21 Grams (2003),11.631890296936035,2.1419267654418945,-8.797203063964844,0.10214797407388687,2,yellow
"Long Kiss Goodnight, The (1996)",-7.327326774597168,-1.937931776046753,6.876103401184082,0.046096306294202805,2,yellow
Panic Room (2002),6.262922763824463,21.387548446655273,-10.55015754699707,0.10182926803827286,2,yellow
"Treasure of the Sierra Madre, The (1948)",18.777538299560547,-17.62005043029785,-3.926790952682495,0.3214722275733948,3,red
"Bone Collector, The (1999)",-10.505234718322754,5.969574451446533,13.854268074035645,-0.1559964418411255,1,green
Welcome to the Dollhouse (1995),6.861408710479736,-7.154557228088379,9.492122650146484,0.19081105291843414,2,yellow
Delicatessen (1991),14.914702415466309,-2.0859503746032715,-12.265358924865723,0.3472394347190857,3,red
To Catch a Thief (1955),4.9682841300964355,-0.6932276487350464,-6.953855037689209,0.2868637144565582,2,yellow
Victor/Victoria (1982),-9.429848670959473,-9.715581893920898,-17.436710357666016,0.12028297781944275,2,yellow
Waiting for Guffman (1996),16.2059326171875,-8.188204765319824,-6.8200273513793945,0.33686867356300354,3,red
Robin Hood (1973),14.447516441345215,-6.581771373748779,16.601511001586914,0.24417614936828613,2,yellow
Sgt. Bilko (1996),-12.209896087646484,21.399076461791992,5.041036128997803,-0.21009470522403717,1,green
Tootsie (1982),0.272209107875824,-22.84769058227539,8.435251235961914,0.19615545868873596,2,yellow
Iron Man 2 (2010),7.911080360412598,14.848852157592773,12.278032302856445,0.11780019104480743,2,yellow
Midnight Run (1988),1.5622819662094116,-14.997212409973145,-4.559777736663818,0.3452985882759094,3,red
Cool Runnings (1993),-11.25830364227295,1.0482746362686157,0.5226337909698486,0.14523105323314667,2,yellow
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),-1.1928019523620605,14.86931037902832,-3.298637866973877,-0.11047162860631943,1,green
Malcolm X (1992),15.055828094482422,-2.5221238136291504,0.8857296109199524,0.39202195405960083,3,red
"Bodyguard, The (1992)",-9.461281776428223,13.553930282592773,9.565427780151367,-0.0640643984079361,1,green
On the Waterfront (1954),17.13361358642578,-18.521900177001953,-3.5437817573547363,0.32225558161735535,3,red
Dog Day Afternoon (1975),1.2812988758087158,-23.15669059753418,-1.464119553565979,0.21575625240802765,2,yellow
"Wolf of Wall Street, The (2013)",15.759366035461426,6.5989298820495605,-2.3326940536499023,0.41102370619773865,3,red
50 First Dates (2004),0.10576983541250229,11.978706359863281,-13.81677532196045,0.10110894590616226,2,yellow
Harry Potter and the Half-Blood Prince (2009),6.469659805297852,15.306583404541016,1.4846863746643066,0.4315568208694458,3,red
Pee-wee's Big Adventure (1985),-12.76033878326416,-11.117674827575684,2.420785427093506,-0.09570158272981644,1,green
Out of Sight (1998),9.300074577331543,-6.18510103225708,15.016719818115234,0.11051099747419357,2,yellow
Brokeback Mountain (2005),16.674240112304688,-14.512190818786621,-17.34600257873535,0.038662735372781754,2,yellow
Kiss Kiss Bang Bang (2005),5.685637950897217,4.874413013458252,-11.88136100769043,0.452062726020813,3,red
Gosford Park (2001),-3.4069578647613525,-17.559804916381836,-20.085723876953125,0.014951728284358978,2,yellow
"Sex, Lies, and Videotape (1989)",-4.9540019035339355,-19.76207733154297,3.8689181804656982,0.08745978027582169,2,yellow
"Road Warrior, The (Mad Max 2) (1981)",8.993616104125977,20.22370719909668,11.553720474243164,0.2255336046218872,2,yellow
She's All That (1999),-17.153364181518555,16.82998275756836,-12.87820816040039,0.05432114005088806,2,yellow
What About Bob? (1991),17.73528289794922,0.15539947152137756,-20.91325569152832,0.05387017875909805,2,yellow
"Village, The (2004)",3.9529829025268555,1.8168315887451172,-3.092236280441284,-0.12508128583431244,1,green
When a Man Loves a Woman (1994),-7.534422874450684,-15.900579452514648,1.8579699993133545,0.009267537854611874,1,green
U-571 (2000),4.3398895263671875,28.78242301940918,-5.51714563369751,-0.2959628999233246,0,blue
"Life Aquatic with Steve Zissou, The (2004)",10.064020156860352,-7.681375026702881,-6.9930572509765625,0.057849545031785965,2,yellow
Boiler Room (2000),-2.6359338760375977,-8.76345443725586,-6.254281520843506,0.11465353518724442,2,yellow
Star Wars: Episode VII - The Force Awakens (2015),18.83203125,9.819158554077148,2.7289528846740723,0.10223054140806198,2,yellow
Gravity (2013),-1.3213846683502197,-28.814809799194336,-1.2670400142669678,0.08309625834226608,2,yellow
Big Daddy (1999),3.9276483058929443,7.551368236541748,-16.36447525024414,0.09811761975288391,2,yellow
White Men Can't Jump (1992),-4.952348232269287,12.338321685791016,-9.999272346496582,0.17046131193637848,2,yellow
Inside Man (2006),-1.5414048433303833,-10.980527877807617,22.37481689453125,0.3889963626861572,3,red
Godzilla (1998),-19.143251419067383,18.625947952270508,-0.6439774036407471,-0.32515934109687805,0,blue
Hellboy (2004),7.292946815490723,24.5656681060791,9.012248039245605,0.09770843386650085,2,yellow
Moon (2009),10.166313171386719,11.337718963623047,-5.242530345916748,0.3491222858428955,3,red
Crimes and Misdemeanors (1989),18.77709197998047,-6.054635047912598,-3.012946605682373,0.2837674617767334,2,yellow
Anaconda (1997),-22.134267807006836,9.783258438110352,13.676613807678223,-0.43825778365135193,0,blue
Young Guns (1988),-0.6811386346817017,9.625774383544922,3.5870180130004883,0.18453308939933777,2,yellow
X-Men: First Class (2011),9.853778839111328,-3.0351967811584473,1.8878446817398071,0.2739136219024658,2,yellow
My Left Foot (1989),16.647624969482422,-1.8932603597640991,3.049466609954834,0.24281328916549683,2,yellow
On Golden Pond (1981),1.737829566001892,-8.628169059753418,6.003195762634277,0.08594772964715958,2,yellow
Wallace & Gromit in The Curse of the Were-Rabbit (2005),10.39102554321289,-6.6903276443481445,2.0400450229644775,0.2073923498392105,2,yellow
"Walk in the Clouds, A (1995)",0.7005863189697266,6.033046245574951,15.767562866210938,0.08085720241069794,2,yellow
"River Runs Through It, A (1992)",6.29616117477417,-8.176921844482422,-20.05891990661621,0.21915698051452637,2,yellow
"Dark Crystal, The (1982)",4.71270751953125,1.764817714691162,-2.1438844203948975,0.08351683616638184,2,yellow
Final Destination (2000),-4.471968650817871,-13.458478927612305,15.067378997802734,0.016670120880007744,2,yellow
Madagascar (2005),0.6792812943458557,10.995416641235352,13.425824165344238,0.2201310694217682,2,yellow
Tarzan (1999),0.29542702436447144,6.732977390289307,1.3339765071868896,0.15882261097431183,2,yellow
Ever After: A Cinderella Story (1998),9.013460159301758,4.607426643371582,6.327071189880371,0.2696577310562134,2,yellow
Mean Girls (2004),0.9169509410858154,24.167985916137695,-9.800397872924805,0.14110539853572845,2,yellow
"Return of the Pink Panther, The (1975)",0.2610544264316559,-10.221711158752441,15.402860641479492,-0.009104575030505657,1,green
Logan's Run (1976),-24.286434173583984,-2.7691571712493896,-7.221841812133789,0.030802223831415176,2,yellow
Escape from L.A. (1996),-18.56009292602539,-9.411757469177246,0.9796176552772522,-0.28632187843322754,1,green
Daredevil (2003),-24.41991424560547,5.465118885040283,9.57792854309082,-0.1520383507013321,1,green
Fletch (1985),-8.152837753295898,-12.589755058288574,11.204647064208984,0.17592623829841614,2,yellow
Patch Adams (1998),-5.04613733291626,22.37771224975586,3.8459086418151855,-0.10319843888282776,1,green
Being There (1979),13.543808937072754,-19.061262130737305,2.1771230697631836,0.31355246901512146,3,red
Whiplash (2014),13.70070743560791,8.126197814941406,-13.943331718444824,0.10333885252475739,2,yellow
City Slickers (1991),1.4527987241744995,3.513521432876587,-10.771740913391113,0.10591861605644226,2,yellow
"Poseidon Adventure, The (1972)",-20.201148986816406,-8.56136417388916,-10.727534294128418,0.05461684241890907,2,yellow
Benny & Joon (1993),-4.97650671005249,3.2539141178131104,8.052419662475586,0.278317928314209,2,yellow
"Knight's Tale, A (2001)",1.1715830564498901,8.976430892944336,-18.185653686523438,0.09568892419338226,2,yellow
"Elephant Man, The (1980)",11.027055740356445,0.7839703559875488,-15.99067497253418,0.18802882730960846,2,yellow
Phone Booth (2002),6.693521022796631,18.71485137939453,-2.774306297302246,0.088524729013443,2,yellow
Mulholland Falls (1996),-13.68474292755127,-6.811850070953369,-8.524563789367676,0.011440000496804714,2,yellow
Weekend at Bernie's (1989),-21.390615463256836,4.62994909286499,-0.7505326867103577,-0.11350628733634949,1,green
Glengarry Glen Ross (1992),9.895600318908691,-19.667213439941406,11.573789596557617,0.14336590468883514,2,yellow
Charade (1963),3.426017999649048,-2.6754188537597656,14.26923942565918,0.36114051938056946,3,red
Dick Tracy (1990),-24.894916534423828,1.5383507013320923,1.3279422521591187,-0.22819747030735016,1,green
Night of the Living Dead (1968),-15.694791793823242,-20.920059204101562,-5.908151149749756,0.4991256594657898,3,red
Serpico (1973),5.077805042266846,-3.2457468509674072,-5.145590305328369,0.39626842737197876,3,red
Coyote Ugly (2000),-12.756264686584473,25.986133575439453,1.7775721549987793,-0.024417035281658173,1,green
Boyz N the Hood (1991),20.114538192749023,-0.6237456798553467,5.228743553161621,0.24447616934776306,2,yellow
"Secret of NIMH, The (1982)",-11.333527565002441,1.6090458631515503,-3.2887117862701416,0.15422111749649048,2,yellow
"Good Night, and Good Luck. (2005)",6.788210391998291,-4.729112148284912,-20.0050048828125,0.3599458932876587,3,red
Howl's Moving Castle (Hauru no ugoku shiro) (2004),20.016395568847656,-1.0635409355163574,-9.897549629211426,0.44467711448669434,3,red
Down Periscope (1996),-22.225278854370117,16.285375595092773,-0.5531842112541199,0.006863506976515055,1,green
Bound (1996),4.9048285484313965,-18.006423950195312,-0.2028181105852127,0.16628260910511017,2,yellow
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",-5.800168037414551,-7.491280555725098,-20.20220375061035,0.0934184119105339,2,yellow
Elf (2003),1.4107033014297485,14.426270484924316,-11.588929176330566,0.04326764866709709,2,yellow
Stuart Little (1999),-7.531457424163818,10.6604585647583,-5.5630035400390625,-0.028339166194200516,1,green
Red Dragon (2002),5.803142070770264,24.174421310424805,-6.695643424987793,0.26666975021362305,2,yellow
25th Hour (2002),-14.612640380859375,-17.954368591308594,2.0883710384368896,0.18662333488464355,2,yellow
Miller's Crossing (1990),16.64031982421875,-7.172502517700195,11.952545166015625,0.2434910088777542,2,yellow
Drugstore Cowboy (1989),12.489766120910645,-8.812027931213379,2.837660551071167,0.15074388682842255,2,yellow
Dr. Dolittle (1998),-7.70426607131958,-7.2317214012146,-3.117297649383545,-0.008181894198060036,1,green
"Beach, The (2000)",-6.773499488830566,4.603021621704102,5.793199062347412,-0.17482610046863556,1,green
Muppet Treasure Island (1996),-18.73898696899414,6.769184589385986,-5.456498146057129,0.20060652494430542,2,yellow
